PRODUCTO,TIPO CONTRATO,FECHA,AJUSTE / PRIMA REF.
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-01,225.6
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-01,227.5
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-01,193.5
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-02,204.5
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-02,187.5
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-02,188.4
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-02,189.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-02,175.0
SOJ Dolar MATba,SOJ.ROS/FEB21,2021-02-02,329.0
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-02-02,325.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-02,322.8
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-02,325.5
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-02-02,325.9
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-02,328.6
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-02,286.0
TRI Dolar MATba,TRI.ROS/FEB21,2021-02-02,222.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-02,225.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-02,226.5
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-02,197.0
MAI Dolar MATba,MAI.ROS/FEB21,2021-02-03,205.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-03,208.0
MAI Dolar MATba,MAI.ROS/JUN21,2021-02-03,199.0
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-03,193.5
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-03,194.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-03,194.6
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-03,178.0
SOJ Dolar MATba,SOJ.ROS/FEB21,2021-02-03,332.6
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-03,325.1
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-03,328.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-03,331.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-03,288.0
TRI Dolar MATba,TRI.ROS/FEB21,2021-02-03,222.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-03,224.7
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-03,226.4
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-03,197.5
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-04,207.0
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-04,194.0
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-04,195.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-04,195.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-04,178.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-04,325.0
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-04,328.0
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-02-04,330.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-04,331.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-04,289.0
TRI Dolar MATba,TRI.ROS/FEB21,2021-02-04,221.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-04,224.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-04,226.4
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-04,197.1
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-05,206.5
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-05,192.3
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-05,193.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-05,194.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-05,177.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-05,322.6
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-05,325.0
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-02-05,327.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-05,328.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-05,290.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-05,221.5
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-05,223.6
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-05,196.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-08,210.0
MAI Dolar MATba,MAI.ROS/JUN21,2021-02-08,202.0
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-08,195.5
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-08,196.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-08,197.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-08,179.2
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-08,326.5
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-08,328.2
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-02-08,329.6
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-08,330.9
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-08,292.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-08,220.3
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-08,222.3
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-08,194.5
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-09,204.0
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-09,190.2
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-09,190.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-09,193.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-09,175.1
SOJ Dolar MATba,SOJ.ROS/FEB21,2021-02-09,328.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-09,327.5
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-09,329.3
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-09,331.9
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-09,294.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-09,219.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-09,221.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-09,195.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-10,201.5
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-10,186.5
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-10,186.4
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-10,188.8
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-10,173.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-10,319.0
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-10,321.2
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-10,323.6
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-10,291.7
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-10,218.5
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-10,220.6
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-11,203.0
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-11,187.9
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-11,187.8
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-11,189.7
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-11,172.5
SOJ Dolar MATba,SOJ.ROS/FEB21,2021-02-11,328.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-11,322.2
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-11,323.4
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-11,326.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-11,294.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-11,222.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-11,225.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-11,196.5
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-12,203.3
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-12,188.0
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-12,187.6
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-12,189.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-12,172.5
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-12,323.0
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-12,325.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-12,327.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-12,295.5
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-12,222.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-12,225.5
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-12,197.5
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-17,204.0
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-17,188.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-17,190.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-17,172.5
SOJ Disponible,SOJ.ROS/DIS21,2021-02-17,328.5
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-17,325.5
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-17,328.1
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-17,330.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-17,295.0
TRI Dolar MATba,TRI.ROS/FEB21,2021-02-17,220.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-17,224.0
TRI Dolar MATba,TRI.BA/MAR21,2021-02-17,217.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-17,227.5
TRI Dolar MATba,TRI.ROS/SEP21,2021-02-17,228.7
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-17,200.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-02-17,201.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-18,204.5
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-18,189.5
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-18,189.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-18,191.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-18,172.0
SOJ Dolar MATba,SOJ.ROS/FEB21,2021-02-18,328.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-18,324.7
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-18,326.5
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-18,330.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-18,294.0
TRI Dolar MATba,TRI.ROS/FEB21,2021-02-18,220.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-18,220.5
TRI Dolar MATba,TRI.ROS/MAY21,2021-02-18,224.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-18,225.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-18,200.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-19,202.0
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-19,188.5
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-19,189.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-19,190.2
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-19,171.4
SOJ Dolar MATba,SOJ.ROS/FEB21,2021-02-19,328.0
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-02-19,326.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-19,326.0
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-19,328.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-19,330.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-19,296.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-19,217.0
TRI Dolar MATba,TRI.BA/MAR21,2021-02-19,216.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-19,221.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-19,200.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-02-19,201.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-22,203.5
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-22,190.0
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-22,189.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-22,191.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-22,172.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-22,325.4
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-22,327.5
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-02-22,329.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-22,330.8
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-22,296.5
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-22,217.0
TRI Dolar MATba,TRI.BA/MAR21,2021-02-22,216.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-22,220.5
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-22,200.5
MAI Dolar MATba,MAI.ROS/MAR21,2021-02-23,204.5
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-23,204.0
MAI Dolar MATba,MAI.ROS/JUN21,2021-02-23,198.0
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-23,189.6
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-23,189.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-23,191.8
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-23,172.0
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-02-23,326.5
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-23,327.5
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-23,330.0
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-02-23,331.5
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-23,333.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-23,297.5
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-23,214.5
TRI Dolar MATba,TRI.BA/MAR21,2021-02-23,213.5
TRI Dolar MATba,TRI.ROS/MAY21,2021-02-23,218.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-23,219.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-23,200.5
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-24,205.2
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-24,191.0
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-24,190.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-24,192.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-24,173.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-02-24,160.0
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-02-24,329.5
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-24,331.2
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-24,332.6
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-02-24,333.9
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-24,335.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-24,300.5
TRI Dolar MATba,TRI.BA/MAR21,2021-02-24,213.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-24,215.1
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-24,220.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-24,200.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-02-24,201.5
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-25,204.0
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-25,190.1
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-25,190.8
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-25,192.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-02-25,173.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-02-25,160.6
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-25,329.5
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-25,331.5
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-02-25,333.5
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-25,334.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-25,300.0
TRI Dolar MATba,TRI.BA/MAR21,2021-02-25,212.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-25,216.9
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-25,221.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-25,200.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-02-26,201.7
MAI Dolar MATba,MAI.ROS/JUN21,2021-02-26,196.5
MAI Dolar MATba,MAI.ROS/JUL21,2021-02-26,189.5
MAI Dolar MATba,MAI.ROS/SEP21,2021-02-26,189.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-02-26,190.6
MAI Dolar MATba,MAI.ROS/JUL22,2021-02-26,160.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-02-26,329.9
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-02-26,331.2
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-02-26,332.7
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-02-26,334.2
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-02-26,299.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-02-26,217.0
TRI Dolar MATba,TRI.BA/MAR21,2021-02-26,206.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-02-26,221.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-02-26,200.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-03-01,198.5
MAI Dolar MATba,MAI.ROS/JUL21,2021-03-01,187.5
MAI Dolar MATba,MAI.ROS/SEP21,2021-03-01,188.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-03-01,190.0
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-03-01,326.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-03-01,328.7
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-03-01,331.8
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-03-01,333.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-03-01,334.6
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-03-01,300.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-03-01,216.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-03-01,220.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-03-01,200.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-03-02,197.5
MAI Dolar MATba,MAI.ROS/JUL21,2021-03-02,187.5
MAI Dolar MATba,MAI.ROS/SEP21,2021-03-02,187.9
MAI Dolar MATba,MAI.ROS/DIC21,2021-03-02,189.9
MAI Dolar MATba,MAI.ROS/ABR22,2021-03-02,172.4
MAI Dolar MATba,MAI.ROS/JUL22,2021-03-02,160.0
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-03-02,328.5
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-03-02,329.7
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-03-02,332.5
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-03-02,336.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-03-02,301.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-03-02,216.6
TRI Dolar MATba,TRI.BA/MAR21,2021-03-02,207.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-03-02,222.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-03-02,200.9
MAI Dolar MATba,MAI.ROS/ABR21,2021-03-03,193.4
MAI Dolar MATba,MAI.ROS/JUL21,2021-03-03,184.5
MAI Dolar MATba,MAI.ROS/SEP21,2021-03-03,185.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-03-03,188.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-03-03,172.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-03-03,160.5
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-03-03,326.5
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-03-03,328.5
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-03-03,331.5
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-03-03,332.9
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-03-03,335.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-03-03,300.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-03-03,219.0
TRI Dolar MATba,TRI.BA/MAR21,2021-03-03,208.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-03-03,223.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-03-03,200.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-03-04,195.9
MAI Dolar MATba,MAI.ROS/JUL21,2021-03-04,188.0
MAI Dolar MATba,MAI.ROS/SEP21,2021-03-04,188.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-03-04,192.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-03-04,174.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-03-04,164.0
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-03-04,329.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-03-04,331.0
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-03-04,333.5
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-03-04,335.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-03-04,336.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-03-04,301.5
TRI Dolar MATba,TRI.BA/MAR21,2021-03-04,207.0
TRI Dolar MATba,TRI.ROS/MAR21,2021-03-04,219.5
TRI Dolar MATba,TRI.ROS/JUL21,2021-03-04,223.5
TRI Dolar MATba,TRI.ROS/SEP21,2021-03-04,224.5
TRI Dolar MATba,TRI.ROS/DIC21,2021-03-04,199.8
MAI Dolar MATba,MAI.ROS/ABR21,2021-03-05,199.8
MAI Dolar MATba,MAI.ROS/MAY21,2021-03-05,200.0
MAI Dolar MATba,MAI.ROS/JUL21,2021-03-05,193.0
MAI Dolar MATba,MAI.ROS/SEP21,2021-03-05,193.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-03-05,194.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-03-05,175.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-03-05,164.1
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-03-05,331.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-03-05,333.7
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-03-05,336.3
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-03-05,338.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-03-05,338.8
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-03-05,303.5
TRI Dolar MATba,TRI.ROS/MAR21,2021-03-05,219.5
TRI Dolar MATba,TRI.ROS/JUL21,2021-03-05,223.5
TRI Dolar MATba,TRI.ROS/DIC21,2021-03-05,199.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-03-05,200.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-03-08,199.5
MAI Dolar MATba,MAI.ROS/JUL21,2021-03-08,192.2
MAI Dolar MATba,MAI.ROS/SEP21,2021-03-08,192.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-03-08,194.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-03-08,175.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-03-08,163.0
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-03-08,331.5
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-03-08,334.8
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-03-08,337.5
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-03-08,339.6
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-03-08,340.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-03-08,303.5
TRI Dolar MATba,TRI.ROS/MAR21,2021-03-08,219.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-03-08,222.5
TRI Dolar MATba,TRI.ROS/DIC21,2021-03-08,199.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-03-08,200.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-03-09,197.4
MAI Dolar MATba,MAI.ROS/JUL21,2021-03-09,192.0
MAI Dolar MATba,MAI.ROS/SEP21,2021-03-09,192.2
MAI Dolar MATba,MAI.ROS/DIC21,2021-03-09,194.9
MAI Dolar MATba,MAI.ROS/ABR22,2021-03-09,175.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-03-09,163.0
SOJ Dolar MATba,SOJ.ROS/MAR21,2021-03-09,332.5
SOJ Dolar MATba,SOJ.ROS/MAY21,2021-03-09,336.0
SOJ Dolar MATba,SOJ.ROS/JUL21,2021-03-09,338.2
SOJ Dolar MATba,SOJ.ROS/SEP21,2021-03-09,340.4
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-03-09,341.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-03-09,304.5
TRI Dolar MATba,TRI.ROS/MAR21,2021-03-09,219.0
TRI Dolar MATba,TRI.ROS/JUL21,2021-03-09,223.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-03-09,199.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-03-09,200.0
MAI Dolar MATba,MAI.ROS/ABR21,2021-03-10,194.5
MAI Dolar MATba,MAI.ROS/JUL21,2021-03-10,189.0
MAI Dolar MATba,MAI.ROS/SEP21,2021-03-10,190.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-03-10,193.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-03-10,175.0
