FECHA,PRODUCTO,TIPO CONTRATO,AJUSTE / PRIMA REF.
2020-12-28,SOJ Dolar MATba,SOJ.ROS/MAY21,322.5
2020-12-28,SOJ Dolar MATba,SOJ.ROS/JUL21,325.6
2020-12-28,SOJ Dolar MATba,SOJ.ROS/NOV21,332.8
2020-12-28,TRI Dolar MATba,TRI.ROS/ENE21,229.0
2020-12-28,TRI Dolar MATba,TRI.ROS/MAR21,229.3
2020-12-28,TRI Dolar MATba,TRI.ROS/JUL21,230.5
2020-12-28,TRI Dolar MATba,TRI.ROS/DIC21,200.0
2020-12-29,MAI Dolar MATba,MAI.ROS/ENE21,203.0
2020-12-29,MAI Dolar MATba,MAI.ROS/ABR21,198.5
2020-12-29,MAI Dolar MATba,MAI.ROS/JUL21,178.5
2020-12-29,MAI Dolar MATba,MAI.ROS/SEP21,181.2
2020-12-29,MAI Dolar MATba,MAI.ROS/DIC21,186.0
2020-12-29,SOJ Dolar MATba,SOJ.ROS/ENE21,345.5
2020-12-29,SOJ Dolar MATba,SOJ.ROS/MAR21,330.0
2020-12-29,SOJ Dolar MATba,SOJ.ROS/MAY21,329.5
2020-12-29,SOJ Dolar MATba,SOJ.ROS/JUL21,332.7
2020-12-29,SOJ Dolar MATba,SOJ.ROS/NOV21,340.0
2020-12-29,TRI Dolar MATba,TRI.ROS/ENE21,230.0
2020-12-29,TRI Dolar MATba,TRI.BA/ENE21,221.0
2020-12-29,TRI Dolar MATba,TRI.ROS/MAR21,230.0
2020-12-29,TRI Dolar MATba,TRI.BA/MAY21,233.0
2020-12-29,TRI Dolar MATba,TRI.BA/JUN21,234.0
2020-12-29,TRI Dolar MATba,TRI.ROS/JUL21,232.0
2020-12-29,TRI Dolar MATba,TRI.BA/AGO21,238.0
2020-12-29,TRI Dolar MATba,TRI.BA/SEP21,239.0
2020-12-29,TRI Dolar MATba,TRI.ROS/DIC21,200.0
2020-12-30,MAI Dolar MATba,MAI.ROS/ENE21,195.1
2020-12-30,MAI Dolar MATba,MAI.ROS/ABR21,193.0
2020-12-30,MAI Dolar MATba,MAI.ROS/JUL21,175.0
2020-12-30,MAI Dolar MATba,MAI.ROS/SEP21,178.5
2020-12-30,MAI Dolar MATba,MAI.ROS/DIC21,184.5
2020-12-30,SOJ Dolar MATba,SOJ.ROS/ENE21,342.0
2020-12-30,SOJ Dolar MATba,SOJ.ROS/MAR21,331.5
2020-12-30,SOJ Dolar MATba,SOJ.ROS/MAY21,329.0
2020-12-30,SOJ Dolar MATba,SOJ.ROS/JUL21,332.8
2020-12-30,SOJ Dolar MATba,SOJ.ROS/NOV21,340.0
2020-12-30,TRI Dolar MATba,TRI.ROS/ENE21,226.0
2020-12-30,TRI Dolar MATba,TRI.BA/ENE21,220.0
2020-12-30,TRI Dolar MATba,TRI.ROS/MAR21,226.5
2020-12-30,TRI Dolar MATba,TRI.ROS/MAY21,227.5
2020-12-30,TRI Dolar MATba,TRI.ROS/JUL21,228.0
2020-12-30,TRI Dolar MATba,TRI.ROS/DIC21,200.0
2021-01-04,MAI Dolar MATba,MAI.ROS/ENE21,200.0
2021-01-04,MAI Dolar MATba,MAI.ROS/ABR21,198.0
2021-01-04,MAI Dolar MATba,MAI.ROS/JUL21,179.0
2021-01-04,MAI Dolar MATba,MAI.ROS/SEP21,181.0
2021-01-04,MAI Dolar MATba,MAI.ROS/DIC21,185.6
2021-01-04,SOJ Dolar MATba,SOJ.ROS/ENE21,343.0
2021-01-04,SOJ Dolar MATba,SOJ.ROS/FEB21,344.0
2021-01-04,SOJ Dolar MATba,SOJ.ROS/MAR21,332.0
2021-01-04,SOJ Dolar MATba,SOJ.ROS/MAY21,332.5
2021-01-04,SOJ Dolar MATba,SOJ.ROS/JUL21,335.5
2021-01-04,SOJ Dolar MATba,SOJ.ROS/NOV21,342.6
2021-01-04,TRI Disponible,TRI.BA/DIS21,216.0
2021-01-04,TRI Dolar MATba,TRI.ROS/ENE21,227.0
2021-01-04,TRI Dolar MATba,TRI.ROS/MAR21,227.5
2021-01-04,TRI Dolar MATba,TRI.ROS/MAY21,228.0
2021-01-04,TRI Dolar MATba,TRI.ROS/JUL21,228.2
2021-01-04,TRI Dolar MATba,TRI.BA/JUL21,229.0
2021-01-04,TRI Dolar MATba,TRI.ROS/DIC21,200.0
2021-01-05,MAI Dolar MATba,MAI.ROS/ENE21,201.5
2021-01-05,MAI Dolar MATba,MAI.ROS/ABR21,202.5
2021-01-05,MAI Dolar MATba,MAI.ROS/JUL21,182.0
2021-01-05,MAI Dolar MATba,MAI.ROS/SEP21,184.1
2021-01-05,MAI Dolar MATba,MAI.ROS/DIC21,188.5
2021-01-05,SOJ Dolar MATba,SOJ.ROS/ENE21,346.8
2021-01-05,SOJ Dolar MATba,SOJ.ROS/FEB21,346.0
2021-01-05,SOJ Dolar MATba,SOJ.ROS/MAR21,345.0
2021-01-05,SOJ Dolar MATba,SOJ.ROS/MAY21,342.2
2021-01-05,SOJ Dolar MATba,SOJ.ROS/JUL21,346.0
2021-01-05,SOJ Dolar MATba,SOJ.ROS/SEP21,349.4
2021-01-05,SOJ Dolar MATba,SOJ.ROS/NOV21,352.7
2021-01-05,TRI Dolar MATba,TRI.ROS/ENE21,225.0
2021-01-05,TRI Dolar MATba,TRI.ROS/MAR21,226.5
2021-01-05,TRI Dolar MATba,TRI.ROS/JUL21,227.5
2021-01-05,TRI Dolar MATba,TRI.ROS/DIC21,200.0
2021-01-06,MAI Dolar MATba,MAI.ROS/ENE21,200.0
2021-01-06,MAI Dolar MATba,MAI.ROS/ABR21,200.9
2021-01-06,MAI Dolar MATba,MAI.ROS/JUL21,180.5
2021-01-06,MAI Dolar MATba,MAI.ROS/SEP21,182.0
2021-01-06,MAI Dolar MATba,MAI.ROS/DIC21,186.0
2021-01-06,SOJ Dolar MATba,SOJ.ROS/ENE21,346.0
2021-01-06,SOJ Dolar MATba,SOJ.ROS/FEB21,346.5
2021-01-06,SOJ Dolar MATba,SOJ.ROS/MAR21,345.5
2021-01-06,SOJ Dolar MATba,SOJ.ROS/MAY21,341.5
2021-01-06,SOJ Dolar MATba,SOJ.ROS/JUL21,345.5
2021-01-06,SOJ Dolar MATba,SOJ.ROS/NOV21,351.9
2021-01-06,TRI Dolar MATba,TRI.ROS/ENE21,225.2
2021-01-06,TRI Dolar MATba,TRI.ROS/MAR21,226.5
2021-01-06,TRI Dolar MATba,TRI.ROS/JUL21,228.0
2021-01-06,TRI Dolar MATba,TRI.ROS/DIC21,199.5
2021-01-07,MAI Dolar MATba,MAI.ROS/ENE21,200.5
2021-01-07,MAI Dolar MATba,MAI.ROS/ABR21,199.0
2021-01-07,MAI Dolar MATba,MAI.ROS/JUL21,181.5
2021-01-07,MAI Dolar MATba,MAI.ROS/SEP21,183.0
2021-01-07,MAI Dolar MATba,MAI.ROS/DIC21,187.5
2021-01-07,SOJ Dolar MATba,SOJ.ROS/ENE21,344.7
2021-01-07,SOJ Dolar MATba,SOJ.ROS/FEB21,345.2
2021-01-07,SOJ Dolar MATba,SOJ.ROS/MAR21,342.0
2021-01-07,SOJ Dolar MATba,SOJ.ROS/MAY21,338.4
2021-01-07,SOJ Dolar MATba,SOJ.ROS/JUL21,342.0
2021-01-07,SOJ Dolar MATba,SOJ.ROS/SEP21,345.3
2021-01-07,SOJ Dolar MATba,SOJ.ROS/NOV21,349.0
2021-01-07,TRI Dolar MATba,TRI.ROS/ENE21,228.0
2021-01-07,TRI Dolar MATba,TRI.ROS/MAR21,229.0
2021-01-07,TRI Dolar MATba,TRI.ROS/JUL21,231.0
2021-01-07,TRI Dolar MATba,TRI.ROS/DIC21,200.0
2021-01-08,MAI Dolar MATba,MAI.ROS/ENE21,202.0
2021-01-08,MAI Dolar MATba,MAI.ROS/ABR21,201.5
2021-01-08,MAI Dolar MATba,MAI.ROS/JUN21,189.0
2021-01-08,MAI Dolar MATba,MAI.ROS/JUL21,184.5
2021-01-08,MAI Dolar MATba,MAI.ROS/SEP21,185.5
2021-01-08,MAI Dolar MATba,MAI.ROS/DIC21,189.0
2021-01-08,SOJ Dolar MATba,SOJ.ROS/ENE21,348.0
2021-01-08,SOJ Dolar MATba,SOJ.ROS/FEB21,347.0
2021-01-08,SOJ Dolar MATba,SOJ.ROS/MAR21,344.0
2021-01-08,SOJ Dolar MATba,SOJ.ROS/MAY21,341.0
2021-01-08,SOJ Dolar MATba,SOJ.ROS/JUL21,344.5
2021-01-08,SOJ Dolar MATba,SOJ.ROS/NOV21,351.0
2021-01-08,TRI Dolar MATba,TRI.ROS/ENE21,231.0
2021-01-08,TRI Dolar MATba,TRI.ROS/MAR21,231.0
2021-01-08,TRI Dolar MATba,TRI.ROS/JUL21,234.0
2021-01-08,TRI Dolar MATba,TRI.ROS/DIC21,202.0
2021-01-11,MAI Dolar MATba,MAI.ROS/ENE21,202.0
2021-01-11,MAI Dolar MATba,MAI.ROS/ABR21,200.5
2021-01-11,MAI Dolar MATba,MAI.ROS/JUL21,182.0
2021-01-11,MAI Dolar MATba,MAI.ROS/SEP21,183.0
2021-01-11,MAI Dolar MATba,MAI.ROS/DIC21,186.0
2021-01-11,SOJ Dolar MATba,SOJ.ROS/ENE21,348.4
2021-01-11,SOJ Dolar MATba,SOJ.ROS/MAR21,343.5
2021-01-11,SOJ Dolar MATba,SOJ.ROS/MAY21,339.5
2021-01-11,SOJ Dolar MATba,SOJ.ROS/JUL21,343.2
2021-01-11,SOJ Dolar MATba,SOJ.ROS/SEP21,346.2
2021-01-11,SOJ Dolar MATba,SOJ.ROS/NOV21,349.2
2021-01-11,TRI Dolar MATba,TRI.ROS/ENE21,229.0
2021-01-11,TRI Dolar MATba,TRI.ROS/MAR21,228.5
2021-01-11,TRI Dolar MATba,TRI.ROS/JUL21,231.5
2021-01-11,TRI Dolar MATba,TRI.ROS/DIC21,201.5
2021-01-12,MAI Dolar MATba,MAI.ROS/ENE21,205.5
2021-01-12,MAI Dolar MATba,MAI.ROS/ABR21,210.0
2021-01-12,MAI Dolar MATba,MAI.ROS/JUL21,192.0
2021-01-12,MAI Dolar MATba,MAI.ROS/SEP21,192.9
2021-01-12,MAI Dolar MATba,MAI.ROS/DIC21,196.0
2021-01-12,SOJ Dolar MATba,SOJ.ROS/ENE21,353.2
2021-01-12,SOJ Dolar MATba,SOJ.ROS/FEB21,353.0
2021-01-12,SOJ Dolar MATba,SOJ.ROS/MAR21,345.0
2021-01-12,SOJ Dolar MATba,SOJ.ROS/MAY21,346.0
2021-01-12,SOJ Dolar MATba,SOJ.ROS/JUL21,350.5
2021-01-12,SOJ Dolar MATba,SOJ.ROS/NOV21,356.5
2021-01-12,TRI Dolar MATba,TRI.ROS/ENE21,236.0
2021-01-12,TRI Dolar MATba,TRI.ROS/MAR21,236.0
2021-01-12,TRI Dolar MATba,TRI.ROS/JUL21,238.5
2021-01-12,TRI Dolar MATba,TRI.ROS/DIC21,205.0
2021-01-13,MAI Dolar MATba,MAI.ROS/ENE21,208.5
2021-01-13,MAI Dolar MATba,MAI.ROS/ABR21,212.5
2021-01-13,MAI Dolar MATba,MAI.ROS/JUL21,196.5
2021-01-13,MAI Dolar MATba,MAI.ROS/SEP21,198.0
2021-01-13,MAI Dolar MATba,MAI.ROS/DIC21,200.0
2021-01-13,SOJ Dolar MATba,SOJ.ROS/ENE21,354.0
2021-01-13,SOJ Dolar MATba,SOJ.ROS/MAR21,348.5
2021-01-13,SOJ Dolar MATba,SOJ.ROS/MAY21,344.5
2021-01-13,SOJ Dolar MATba,SOJ.ROS/JUL21,349.3
2021-01-13,SOJ Dolar MATba,SOJ.ROS/SEP21,352.3
2021-01-13,SOJ Dolar MATba,SOJ.ROS/NOV21,355.4
2021-01-13,TRI Dolar MATba,TRI.ROS/ENE21,236.0
2021-01-13,TRI Dolar MATba,TRI.ROS/MAR21,236.0
2021-01-13,TRI Dolar MATba,TRI.ROS/JUL21,238.5
2021-01-13,TRI Dolar MATba,TRI.ROS/DIC21,205.9
2021-01-14,MAI Dolar MATba,MAI.ROS/ENE21,213.0
2021-01-14,MAI Dolar MATba,MAI.ROS/ABR21,213.5
2021-01-14,MAI Dolar MATba,MAI.ROS/JUL21,198.0
2021-01-14,MAI Dolar MATba,MAI.ROS/SEP21,199.3
2021-01-14,MAI Dolar MATba,MAI.ROS/DIC21,201.0
2021-01-14,SOJ Dolar MATba,SOJ.ROS/ENE21,357.0
2021-01-14,SOJ Dolar MATba,SOJ.ROS/MAR21,351.0
2021-01-14,SOJ Dolar MATba,SOJ.ROS/MAY21,347.5
2021-01-14,SOJ Dolar MATba,SOJ.ROS/JUL21,351.9
2021-01-14,SOJ Dolar MATba,SOJ.ROS/NOV21,357.8
2021-01-14,TRI Dolar MATba,TRI.ROS/ENE21,238.0
2021-01-14,TRI Dolar MATba,TRI.ROS/MAR21,237.2
2021-01-14,TRI Dolar MATba,TRI.ROS/JUL21,239.5
2021-01-14,TRI Dolar MATba,TRI.ROS/DIC21,211.0
2021-01-15,MAI Dolar MATba,MAI.ROS/ABR21,210.0
2021-01-15,MAI Dolar MATba,MAI.ROS/JUL21,195.0
2021-01-15,MAI Dolar MATba,MAI.ROS/SEP21,196.5
2021-01-15,MAI Dolar MATba,MAI.ROS/DIC21,198.5
2021-01-15,SOJ Dolar MATba,SOJ.ROS/ENE21,353.0
2021-01-15,SOJ Dolar MATba,SOJ.ROS/MAR21,345.0
2021-01-15,SOJ Dolar MATba,SOJ.ROS/MAY21,342.0
2021-01-15,SOJ Dolar MATba,SOJ.ROS/JUL21,346.4
2021-01-15,SOJ Dolar MATba,SOJ.ROS/NOV21,352.0
2021-01-15,TRI Dolar MATba,TRI.ROS/ENE21,242.0
2021-01-15,TRI Dolar MATba,TRI.ROS/FEB21,242.0
2021-01-15,TRI Dolar MATba,TRI.ROS/MAR21,242.5
2021-01-15,TRI Dolar MATba,TRI.ROS/JUL21,244.0
2021-01-15,TRI Dolar MATba,TRI.ROS/DIC21,213.0
2021-01-18,MAI Dolar MATba,MAI.ROS/ABR21,209.5
2021-01-18,MAI Dolar MATba,MAI.ROS/JUL21,193.1
2021-01-18,MAI Dolar MATba,MAI.ROS/SEP21,195.0
2021-01-18,MAI Dolar MATba,MAI.ROS/DIC21,196.5
2021-01-18,SOJ Disponible,SOJ.ROS/DIS21,350.0
2021-01-18,SOJ Dolar MATba,SOJ.ROS/ENE21,352.0
2021-01-18,SOJ Dolar MATba,SOJ.ROS/MAY21,340.5
2021-01-18,SOJ Dolar MATba,SOJ.ROS/JUL21,344.5
2021-01-18,SOJ Dolar MATba,SOJ.ROS/SEP21,347.5
2021-01-18,SOJ Dolar MATba,SOJ.ROS/NOV21,350.1
2021-01-18,TRI Dolar MATba,TRI.ROS/ENE21,243.0
2021-01-18,TRI Dolar MATba,TRI.ROS/MAR21,242.4
2021-01-18,TRI Dolar MATba,TRI.ROS/JUL21,243.5
2021-01-18,TRI Dolar MATba,TRI.ROS/DIC21,212.0
2021-01-19,MAI Dolar MATba,MAI.ROS/ABR21,209.7
2021-01-19,MAI Dolar MATba,MAI.ROS/JUL21,194.4
2021-01-19,MAI Dolar MATba,MAI.ROS/SEP21,195.2
2021-01-19,MAI Dolar MATba,MAI.ROS/DIC21,196.7
2021-01-19,SOJ Dolar MATba,SOJ.ROS/ENE21,346.0
2021-01-19,SOJ Dolar MATba,SOJ.ROS/MAY21,331.5
2021-01-19,SOJ Dolar MATba,SOJ.ROS/JUL21,334.0
2021-01-19,SOJ Dolar MATba,SOJ.ROS/SEP21,336.5
2021-01-19,SOJ Dolar MATba,SOJ.ROS/NOV21,339.2
2021-01-19,TRI Dolar MATba,TRI.ROS/ENE21,239.5
2021-01-19,TRI Dolar MATba,TRI.ROS/FEB21,240.0
2021-01-19,TRI Dolar MATba,TRI.ROS/MAR21,238.5
2021-01-19,TRI Dolar MATba,TRI.ROS/JUL21,239.5
2021-01-19,TRI Dolar MATba,TRI.ROS/DIC21,215.0
2021-01-20,MAI Dolar MATba,MAI.ROS/ENE21,205.5
2021-01-20,MAI Dolar MATba,MAI.ROS/ABR21,203.5
2021-01-20,MAI Dolar MATba,MAI.ROS/JUL21,190.0
2021-01-20,MAI Dolar MATba,MAI.ROS/SEP21,191.0
2021-01-20,MAI Dolar MATba,MAI.ROS/DIC21,192.4
2021-01-20,SOJ Dolar MATba,SOJ.ROS/ENE21,343.0
2021-01-20,SOJ Dolar MATba,SOJ.ROS/FEB21,340.0
2021-01-20,SOJ Dolar MATba,SOJ.ROS/MAR21,336.0
2021-01-20,SOJ Dolar MATba,SOJ.ROS/MAY21,329.0
2021-01-20,SOJ Dolar MATba,SOJ.ROS/JUL21,331.3
2021-01-20,SOJ Dolar MATba,SOJ.ROS/SEP21,332.0
2021-01-20,SOJ Dolar MATba,SOJ.ROS/NOV21,333.5
2021-01-20,SOJ Dolar MATba,SOJ.ROS/MAY22,320.0
2021-01-20,TRI Dolar MATba,TRI.ROS/ENE21,240.0
2021-01-20,TRI Dolar MATba,TRI.ROS/MAR21,237.5
2021-01-20,TRI Dolar MATba,TRI.ROS/JUL21,238.0
2021-01-20,TRI Dolar MATba,TRI.ROS/DIC21,214.0
2021-01-21,MAI Dolar MATba,MAI.ROS/ENE21,204.0
2021-01-21,MAI Dolar MATba,MAI.ROS/ABR21,204.3
2021-01-21,MAI Dolar MATba,MAI.ROS/JUL21,191.0
2021-01-21,MAI Dolar MATba,MAI.ROS/SEP21,192.5
2021-01-21,MAI Dolar MATba,MAI.ROS/DIC21,194.5
2021-01-21,SOJ Dolar MATba,SOJ.ROS/ENE21,337.0
2021-01-21,SOJ Dolar MATba,SOJ.ROS/FEB21,336.5
2021-01-21,SOJ Dolar MATba,SOJ.ROS/MAR21,334.9
2021-01-21,SOJ Dolar MATba,SOJ.ROS/MAY21,330.5
2021-01-21,SOJ Dolar MATba,SOJ.ROS/JUL21,332.5
2021-01-21,SOJ Dolar MATba,SOJ.ROS/SEP21,333.5
2021-01-21,SOJ Dolar MATba,SOJ.ROS/NOV21,335.0
2021-01-21,SOJ Dolar MATba,SOJ.ROS/MAY22,310.0
2021-01-21,TRI Dolar MATba,TRI.ROS/ENE21,242.0
2021-01-21,TRI Dolar MATba,TRI.ROS/MAR21,239.5
2021-01-21,TRI Dolar MATba,TRI.ROS/JUL21,240.0
2021-01-21,TRI Dolar MATba,TRI.ROS/DIC21,213.9
2021-01-22,MAI Dolar MATba,MAI.ROS/ENE21,200.0
2021-01-22,MAI Dolar MATba,MAI.ROS/ABR21,196.3
2021-01-22,MAI Dolar MATba,MAI.ROS/JUL21,183.5
2021-01-22,MAI Dolar MATba,MAI.ROS/SEP21,185.0
2021-01-22,MAI Dolar MATba,MAI.ROS/DIC21,187.0
2021-01-22,SOJ Dolar MATba,SOJ.ROS/ENE21,325.0
2021-01-22,SOJ Dolar MATba,SOJ.ROS/FEB21,325.0
2021-01-22,SOJ Dolar MATba,SOJ.ROS/MAR21,323.0
2021-01-22,SOJ Dolar MATba,SOJ.ROS/MAY21,316.5
2021-01-22,SOJ Dolar MATba,SOJ.ROS/JUL21,318.0
2021-01-22,SOJ Dolar MATba,SOJ.ROS/NOV21,321.0
2021-01-22,TRI Dolar MATba,TRI.ROS/ENE21,233.0
2021-01-22,TRI Dolar MATba,TRI.ROS/MAR21,232.0
2021-01-22,TRI Dolar MATba,TRI.ROS/JUL21,233.5
2021-01-22,TRI Dolar MATba,TRI.BA/JUL21,234.0
2021-01-22,TRI Dolar MATba,TRI.ROS/DIC21,207.0
2021-01-25,MAI Dolar MATba,MAI.ROS/ABR21,201.0
2021-01-25,MAI Dolar MATba,MAI.ROS/JUL21,186.1
2021-01-25,MAI Dolar MATba,MAI.ROS/SEP21,188.0
2021-01-25,MAI Dolar MATba,MAI.ROS/DIC21,190.5
2021-01-25,SOJ Dolar MATba,SOJ.ROS/FEB21,330.0
2021-01-25,SOJ Dolar MATba,SOJ.ROS/MAY21,321.5
2021-01-25,SOJ Dolar MATba,SOJ.ROS/JUL21,323.5
2021-01-25,SOJ Dolar MATba,SOJ.ROS/NOV21,326.5
2021-01-25,TRI Dolar MATba,TRI.ROS/FEB21,234.5
2021-01-25,TRI Dolar MATba,TRI.ROS/MAR21,234.5
2021-01-25,TRI Dolar MATba,TRI.ROS/JUL21,235.5
2021-01-25,TRI Dolar MATba,TRI.ROS/DIC21,205.0
2021-01-26,MAI Dolar MATba,MAI.ROS/ABR21,205.0
2021-01-26,MAI Dolar MATba,MAI.ROS/JUL21,190.5
2021-01-26,MAI Dolar MATba,MAI.ROS/SEP21,191.5
2021-01-26,MAI Dolar MATba,MAI.ROS/DIC21,194.2
2021-01-26,MAI Dolar MATba,MAI.ROS/ABR22,185.0
2021-01-26,SOJ Dolar MATba,SOJ.ROS/FEB21,330.5
2021-01-26,SOJ Dolar MATba,SOJ.ROS/MAR21,328.9
2021-01-26,SOJ Dolar MATba,SOJ.ROS/MAY21,326.5
2021-01-26,SOJ Dolar MATba,SOJ.ROS/JUL21,328.3
2021-01-26,SOJ Dolar MATba,SOJ.ROS/NOV21,331.4
2021-01-26,TRI Dolar MATba,TRI.ROS/FEB21,228.0
2021-01-26,TRI Dolar MATba,TRI.ROS/MAR21,231.0
2021-01-26,TRI Dolar MATba,TRI.ROS/JUL21,231.0
2021-01-26,TRI Dolar MATba,TRI.ROS/DIC21,204.0
2021-01-27,MAI Dolar MATba,MAI.ROS/ABR21,201.5
2021-01-27,MAI Dolar MATba,MAI.ROS/JUL21,187.0
2021-01-27,MAI Dolar MATba,MAI.ROS/SEP21,187.4
2021-01-27,MAI Dolar MATba,MAI.ROS/DIC21,189.5
2021-01-27,SOJ Dolar MATba,SOJ.ROS/FEB21,330.0
2021-01-27,SOJ Dolar MATba,SOJ.ROS/MAR21,326.5
2021-01-27,SOJ Dolar MATba,SOJ.ROS/MAY21,325.5
2021-01-27,SOJ Dolar MATba,SOJ.ROS/JUL21,327.5
2021-01-27,SOJ Dolar MATba,SOJ.ROS/NOV21,330.0
2021-01-27,TRI Dolar MATba,TRI.ROS/MAR21,226.5
2021-01-27,TRI Dolar MATba,TRI.ROS/JUL21,228.5
2021-01-27,TRI Dolar MATba,TRI.ROS/DIC21,198.5
2021-01-28,MAI Dolar MATba,MAI.ROS/ABR21,201.0
2021-01-28,MAI Dolar MATba,MAI.ROS/MAY21,201.0
2021-01-28,MAI Dolar MATba,MAI.ROS/JUL21,186.0
2021-01-28,MAI Dolar MATba,MAI.ROS/SEP21,186.5
2021-01-28,MAI Dolar MATba,MAI.ROS/DIC21,189.0
2021-01-28,SOJ Dolar MATba,SOJ.ROS/FEB21,327.0
2021-01-28,SOJ Dolar MATba,SOJ.ROS/MAR21,325.0
2021-01-28,SOJ Dolar MATba,SOJ.ROS/MAY21,321.4
2021-01-28,SOJ Dolar MATba,SOJ.ROS/JUL21,323.5
2021-01-28,SOJ Dolar MATba,SOJ.ROS/NOV21,325.8
2021-01-28,TRI Dolar MATba,TRI.ROS/MAR21,225.0
2021-01-28,TRI Dolar MATba,TRI.ROS/JUL21,226.5
2021-01-28,TRI Dolar MATba,TRI.ROS/DIC21,195.5
2021-01-29,MAI Dolar MATba,MAI.ROS/ABR21,204.1
2021-01-29,MAI Dolar MATba,MAI.ROS/JUL21,188.0
2021-01-29,MAI Dolar MATba,MAI.ROS/SEP21,188.0
2021-01-29,MAI Dolar MATba,MAI.ROS/DIC21,190.3
2021-01-29,MAI Dolar MATba,MAI.ROS/ABR22,176.0
2021-01-29,SOJ Dolar MATba,SOJ.ROS/FEB21,330.0
2021-01-29,SOJ Dolar MATba,SOJ.ROS/MAR21,326.0
2021-01-29,SOJ Dolar MATba,SOJ.ROS/MAY21,323.5
2021-01-29,SOJ Dolar MATba,SOJ.ROS/JUL21,326.2
2021-01-29,SOJ Dolar MATba,SOJ.ROS/NOV21,328.0
2021-01-29,SOJ Dolar MATba,SOJ.ROS/MAY22,285.0
2021-01-29,TRI Dolar MATba,TRI.ROS/FEB21,225.0
2021-01-29,TRI Dolar MATba,TRI.ROS/MAR21,227.0
2021-01-29,TRI Dolar MATba,TRI.ROS/JUL21,229.0
2021-01-29,TRI Dolar MATba,TRI.ROS/DIC21,195.0
2021-02-01,MAI Dolar MATba,MAI.ROS/ABR21,203.1
2021-02-01,MAI Dolar MATba,MAI.ROS/JUL21,187.0
2021-02-01,MAI Dolar MATba,MAI.ROS/SEP21,186.9
2021-02-01,MAI Dolar MATba,MAI.ROS/DIC21,188.0
2021-02-01,MAI Dolar MATba,MAI.ROS/ABR22,176.0
2021-02-01,SOJ Dolar MATba,SOJ.ROS/MAY21,322.8
2021-02-01,SOJ Dolar MATba,SOJ.ROS/JUL21,325.0
2021-02-01,SOJ Dolar MATba,SOJ.ROS/NOV21,327.0
2021-02-01,TRI Dolar MATba,TRI.ROS/FEB21,223.0
2021-02-01,TRI Dolar MATba,TRI.ROS/MAR21,225.6
2021-02-01,TRI Dolar MATba,TRI.ROS/JUL21,227.5
2021-02-01,TRI Dolar MATba,TRI.ROS/DIC21,193.5
2021-02-02,MAI Dolar MATba,MAI.ROS/ABR21,204.5
2021-02-02,MAI Dolar MATba,MAI.ROS/JUL21,187.5
2021-02-02,MAI Dolar MATba,MAI.ROS/SEP21,188.4
2021-02-02,MAI Dolar MATba,MAI.ROS/DIC21,189.0
2021-02-02,MAI Dolar MATba,MAI.ROS/ABR22,175.0
2021-02-02,SOJ Dolar MATba,SOJ.ROS/FEB21,329.0
2021-02-02,SOJ Dolar MATba,SOJ.ROS/MAR21,325.0
2021-02-02,SOJ Dolar MATba,SOJ.ROS/MAY21,322.8
2021-02-02,SOJ Dolar MATba,SOJ.ROS/JUL21,325.5
2021-02-02,SOJ Dolar MATba,SOJ.ROS/SEP21,325.9
2021-02-02,SOJ Dolar MATba,SOJ.ROS/NOV21,328.6
2021-02-02,SOJ Dolar MATba,SOJ.ROS/MAY22,286.0
2021-02-02,TRI Dolar MATba,TRI.ROS/FEB21,222.0
2021-02-02,TRI Dolar MATba,TRI.ROS/MAR21,225.0
2021-02-02,TRI Dolar MATba,TRI.ROS/JUL21,226.5
2021-02-02,TRI Dolar MATba,TRI.ROS/DIC21,197.0
2021-02-03,MAI Dolar MATba,MAI.ROS/FEB21,205.0
2021-02-03,MAI Dolar MATba,MAI.ROS/ABR21,208.0
2021-02-03,MAI Dolar MATba,MAI.ROS/JUN21,199.0
2021-02-03,MAI Dolar MATba,MAI.ROS/JUL21,193.5
2021-02-03,MAI Dolar MATba,MAI.ROS/SEP21,194.0
2021-02-03,MAI Dolar MATba,MAI.ROS/DIC21,194.6
2021-02-03,MAI Dolar MATba,MAI.ROS/ABR22,178.0
2021-02-03,SOJ Dolar MATba,SOJ.ROS/FEB21,332.6
2021-02-03,SOJ Dolar MATba,SOJ.ROS/MAY21,325.1
2021-02-03,SOJ Dolar MATba,SOJ.ROS/JUL21,328.0
2021-02-03,SOJ Dolar MATba,SOJ.ROS/NOV21,331.0
2021-02-03,SOJ Dolar MATba,SOJ.ROS/MAY22,288.0
2021-02-03,TRI Dolar MATba,TRI.ROS/FEB21,222.0
2021-02-03,TRI Dolar MATba,TRI.ROS/MAR21,224.7
2021-02-03,TRI Dolar MATba,TRI.ROS/JUL21,226.4
2021-02-03,TRI Dolar MATba,TRI.ROS/DIC21,197.5
2021-02-04,MAI Dolar MATba,MAI.ROS/ABR21,207.0
2021-02-04,MAI Dolar MATba,MAI.ROS/JUL21,194.0
2021-02-04,MAI Dolar MATba,MAI.ROS/SEP21,195.0
2021-02-04,MAI Dolar MATba,MAI.ROS/DIC21,195.0
2021-02-04,MAI Dolar MATba,MAI.ROS/ABR22,178.0
2021-02-04,SOJ Dolar MATba,SOJ.ROS/MAY21,325.0
